x1 x2 label
7.748 -12.103 3
-8.800 -17.961 4
-6.027 18.242 4
0.724 22.282 0
6.736 13.903 1
-15.035 -9.135 7
-9.746 25.139 3
-18.447 -1.441 6
-5.745 -18.850 4
17.173 11.287 1
-0.951 -11.903 0
-16.067 -2.774 6
-5.632 19.350 4
-12.035 24.510 3
-8.673 20.417 4
14.787 16.974 0
-7.452 23.740 7
0.618 18.146 8
10.563 0.817 8
-1.736 15.960 8
1.900 -12.240 3
-16.823 -9.187 7
-5.732 -3.323 0
15.908 2.106 1
-10.135 28.522 0
5.865 18.251 1
9.061 -0.835 8
15.993 0.631 8
14.585 20.389 9
-3.216 -20.527 4
19.961 -2.111 8
-7.350 -0.009 3
0.095 -12.376 4
-11.217 22.248 5
-14.596 21.939 9
-4.132 -26.986 4
-16.254 -17.679 4
8.817 1.491 8
16.718 5.576 8
-8.985 28.618 2
6.242 4.162 0
-1.075 -31.448 6
-2.870 -30.307 6
-3.218 -10.156 2
-14.705 -13.425 7
-3.857 -2.675 2
11.452 0.439 8
0.326 19.521 8
-8.168 6.161 3
-7.758 -11.122 5
22.396 5.891 9
2.253 -1.667 9
-3.237 22.210 4
-0.069 -4.388 2
17.521 -0.585 8
-4.681 1.409 0
-7.498 15.744 0
-4.417 16.302 8
-1.302 -20.204 8
8.437 3.538 8
-1.594 -27.542 2
5.725 16.097 1
-11.425 17.568 0
-2.502 -22.529 4
8.024 -9.500 2
-8.754 -22.827 2
-1.040 -26.076 4
9.957 -20.185 5
-5.051 22.226 4
-3.880 -30.061 6
5.998 -3.001 8
-17.411 16.095 6
11.152 20.364 1
-17.655 -2.806 6
8.247 14.595 9
1.303 -11.506 8
23.613 4.480 9
-17.915 2.220 4
4.745 -21.923 6
6.761 -5.721 8
-3.398 -25.729 3
-0.972 -4.104 2
9.556 -2.141 8
-8.222 24.693 0
-6.312 -11.014 5
-3.934 24.658 7
-6.625 -29.119 6
17.752 8.623 1
-15.189 -15.495 7
-9.419 11.032 5
-10.202 -17.645 4
8.413 -15.243 7
-6.767 -32.764 6
-12.611 17.472 6
-15.302 -13.979 7
-0.834 -28.298 6
-4.203 22.583 7
-7.980 15.884 2
6.454 -19.746 3
-5.520 5.679 8
17.553 2.603 1
-4.755 8.005 3
-8.383 -17.462 4
16.329 21.492 9
7.182 -16.829 3
-0.455 8.422 1
2.658 -17.916 5
-11.964 -14.706 7
11.350 -18.671 3
-15.088 -10.666 7
4.663 19.388 7
-3.957 10.048 7
17.102 -2.541 1
1.005 -12.565 2
-8.236 0.791 4
16.569 19.675 9
21.059 -0.149 8
-8.522 19.064 2
10.670 -0.318 8
-8.563 3.492 0
-8.622 23.668 7
-6.590 16.860 2
-13.887 11.092 3
-10.145 -7.282 5
-2.750 12.134 8
-8.526 -9.771 5
-7.603 -10.383 5
3.761 -9.697 2
10.585 -14.076 5
2.755 -30.149 2
-7.934 20.077 0
-3.967 27.371 4
8.180 15.952 1
-10.925 25.943 2
-10.725 26.800 1
15.215 18.136 9
3.754 -4.025 8
0.539 -21.862 4
-15.998 0.780 6
-7.930 1.708 5
7.797 -14.203 3
8.274 -8.066 1
-14.399 -14.760 7
17.970 6.273 1
15.887 -16.513 8
11.258 10.208 1
-11.306 13.732 5
-3.092 -31.472 6
2.675 -14.605 4
2.834 -25.612 4
4.950 23.578 8
-10.251 -0.239 2
-5.210 -29.974 6
-5.322 -24.103 3
15.905 23.329 9
20.341 -7.252 1
10.288 11.431 1
-8.627 11.827 5
8.967 -24.358 3
-2.361 -19.641 3
6.719 -0.475 8
18.387 6.195 1
7.893 15.511 9
-11.411 24.931 3
22.449 -3.278 9
-5.202 -20.640 4
3.558 -27.095 5
-16.124 3.192 6
17.183 8.052 1
-11.676 -14.634 7
9.447 16.762 1
2.271 -5.818 0
9.443 -0.891 8
-1.243 20.366 8
-7.949 -6.350 2
-6.682 -30.170 5
5.134 18.014 1
18.995 -7.381 1
13.661 -21.671 5
-15.817 5.106 3
-8.659 15.825 0
13.201 -19.638 3
14.885 9.380 1
8.032 -10.318 2
-2.015 1.384 0
-5.157 3.073 0
-6.257 -25.160 5
4.192 -12.070 0
9.474 -22.112 3
-15.861 -9.157 7
21.397 -4.681 1
-0.618 -21.509 4
15.289 6.606 8
-0.747 -0.281 2
-10.090 -17.255 7
-10.251 26.736 9
-1.914 -29.077 6
2.037 -21.922 6
23.558 6.090 9
2.875 -31.235 6
-1.906 -2.228 0
18.163 -1.641 8
5.919 -24.980 4
-6.318 -18.455 4
-10.757 16.677 0
-3.659 -22.359 3
-11.696 -15.242 7
16.662 7.045 1
0.593 -18.952 1
-6.981 14.824 0
-4.082 -2.849 4
5.214 -1.091 8
6.287 6.452 8
23.627 3.045 9
-2.764 -27.517 5
0.541 -9.115 2
-1.462 -32.568 6
-7.802 -3.938 2
-10.221 -4.265 3
1.347 21.185 8
23.545 6.979 9
5.527 -25.542 5
-5.908 -2.887 2
-5.453 -19.137 4
-6.940 14.728 0
-5.626 -4.479 5
-5.254 -5.037 0
-7.646 -8.722 3
-7.849 4.737 4
-1.276 1.122 0
7.922 -13.711 5
-1.875 -27.891 6
20.526 4.140 1
2.692 -24.177 4
-0.109 19.190 8
2.198 23.249 1
0.485 1.229 0
-13.813 21.250 3
7.022 -20.700 2
-13.063 25.219 1
-6.457 2.238 7
-6.380 -24.411 3
9.779 10.868 1
16.469 10.751 1
-2.756 5.381 1
-16.644 -1.077 6
20.056 3.614 9
8.058 2.083 8
-10.038 10.518 4
20.488 -0.198 8
-2.178 4.535 0
3.882 -0.886 7
-0.862 -18.555 5
-11.772 12.216 7
-6.154 -29.682 6
2.605 -9.070 2
17.898 1.466 1
5.142 -20.517 5
-5.210 -0.615 2
2.264 -15.400 4
-9.929 -9.889 2
-10.719 25.070 7
-8.099 19.091 0
1.277 -14.954 9
21.657 7.167 9
-1.973 -20.858 6
-4.093 -28.409 6
-1.427 -22.280 4
9.653 0.349 8
-14.827 -17.639 7
7.984 -17.880 3
-8.349 -5.459 5
-13.324 -1.676 3
21.174 8.627 9
-15.781 -9.996 7
-6.555 19.747 0
10.985 -23.981 5
-2.170 -6.215 2
-8.120 9.535 3
9.526 -1.519 8
11.981 -8.277 5
6.540 -22.478 3
-11.426 -14.585 7
-8.761 23.165 5
-6.850 -32.994 6
-6.329 -8.983 3
4.908 -23.930 3
-4.203 23.695 7
-8.436 -24.331 6
-2.050 -17.195 4
-1.062 6.612 9
12.216 -0.400 8
-5.608 -22.008 0
-10.122 -7.466 3
7.483 -11.835 3
-7.731 -12.315 3
-4.850 25.756 7
22.862 -1.922 9
16.987 -12.235 7
-6.805 -29.159 6
-16.312 -9.614 7
3.676 -17.189 6
2.783 -19.252 6
12.284 17.683 1
9.248 -23.483 5
-4.591 -1.003 0
20.903 -7.376 1
-2.548 27.495 6
-5.481 -16.168 2
6.475 1.178 4
-13.369 20.519 2
4.630 21.812 8
22.982 -3.214 9
-12.702 -1.161 4
10.940 19.893 1
6.139 -12.781 7
-9.943 27.249 0
1.831 -3.816 0
15.620 20.440 9
-0.905 -27.234 6
23.400 -2.074 9
-3.078 11.849 1
-7.248 -22.104 6
18.085 5.657 1
8.721 -19.430 5
8.414 -15.722 5
11.941 -0.426 8
-10.315 -4.012 3
19.062 0.236 8
-7.889 -26.020 7
-7.810 -2.556 3
-11.483 19.120 6
-6.940 -25.212 5
10.618 11.684 1
-10.155 17.691 2
-5.754 6.471 0
7.722 -15.133 5
-14.543 3.049 4
-16.144 22.114 5
2.930 18.813 8
-11.786 6.132 7
-8.169 5.926 5
-4.181 -23.620 4
-16.235 -2.533 4
10.053 21.316 1
12.819 -20.843 3
-2.295 -33.386 0
16.049 22.728 9
1.470 -15.796 4
9.012 1.057 8
-15.473 -16.074 7
9.717 -4.374 2
-8.330 -5.628 3
-5.435 22.361 4
-10.341 -4.238 5
1.018 -23.237 3
0.924 -9.100 2
-13.899 15.927 4
3.762 -21.014 6
23.052 -3.706 9
24.220 -0.823 9
23.919 7.314 9
21.245 -3.716 9
8.323 -15.425 2
15.988 20.750 9
11.328 21.201 1
-9.804 23.239 5
-17.222 17.297 6
11.767 3.703 0
-14.014 -16.081 7
-8.744 2.742 7
12.910 19.697 5
-1.341 16.670 0
-10.213 11.746 5
-1.618 -12.658 4
-10.219 -6.834 5
-1.217 -4.129 2
10.337 -22.660 5
-4.138 9.339 2
-4.452 5.166 9
-13.294 12.725 5
-6.051 -19.769 2
17.221 1.885 1
-2.097 25.592 7
-4.701 4.277 7
15.598 -9.738 7
-1.949 7.056 1
-3.441 0.471 0
7.192 -21.026 3
7.802 -9.029 5
-9.846 15.648 3
3.984 -17.910 2
18.363 -7.148 1
17.546 6.705 1
7.026 -15.468 5
-13.087 6.991 7
-15.686 15.430 6
9.260 16.434 1
-12.107 -14.342 7
-12.607 8.473 4
8.988 -21.467 2
14.931 19.134 9
1.104 -20.057 2
21.971 -4.068 9
-15.563 14.632 6
2.568 -15.776 0
-17.908 1.763 6
-7.256 -12.371 5
-1.754 -30.552 6
18.159 -1.300 1
-8.649 9.954 3
16.437 3.915 9
17.692 5.939 1
1.545 16.659 8
21.949 7.792 9
1.114 -17.546 4
0.406 -8.004 2
-9.868 21.172 5
-5.953 -8.962 3
19.368 -2.269 9
0.546 -31.948 6
5.804 -17.975 5
-14.194 -17.709 4
-10.309 -1.492 2
24.296 6.601 9
5.029 -16.701 5
14.189 5.617 5
-5.170 -29.639 6
-15.410 -16.529 7
-0.754 0.642 0
-16.197 22.128 5
-0.682 -8.145 6
7.888 -0.116 8
-17.043 0.206 6
-5.840 1.850 7
-3.052 -12.821 4
-4.418 21.111 4
-11.193 -7.085 6
7.143 0.945 0
-15.388 -16.968 4
14.489 21.034 9
-6.266 -27.208 3
24.774 -1.310 9
-1.074 -21.647 4
8.474 18.691 8
2.313 -18.894 5
-9.708 13.337 2
-0.291 -6.031 0
7.042 -0.506 8
-9.489 -3.291 3
-4.025 20.893 0
15.301 5.185 8
-1.993 -13.933 5
1.330 -8.516 2
-12.666 20.333 6
-8.892 27.429 2
-2.515 -9.493 3
1.450 5.645 8
16.509 1.565 1
7.142 3.970 8
12.424 19.992 9
-7.623 -27.898 6
-0.814 -15.505 5
-15.254 -0.084 6
-4.713 23.803 7
-9.349 -16.385 7
-0.671 17.090 0
11.676 -4.449 1
23.483 6.138 9
7.768 -24.970 5
-14.116 -13.775 7
-2.026 -18.163 4
-15.829 2.374 2
13.995 6.636 9
24.419 7.726 9
7.470 -22.821 5
1.126 -4.538 0
2.194 -1.816 7
-9.280 23.289 3
8.937 20.770 1
-8.001 -6.647 5
-6.685 -20.499 3
-13.498 -1.143 4
14.260 -21.526 3
-10.190 23.661 2
-7.813 -2.507 3
-14.481 -15.479 7
-0.661 14.692 8
-9.429 10.287 2
7.541 1.339 8
16.963 10.220 1
-6.394 -29.284 6
-2.085 -29.619 4
-1.788 -1.512 2
17.459 6.307 1
-3.128 17.498 0
13.756 -20.820 5
-5.044 -28.696 6
-13.112 17.329 5
-10.332 3.867 4
9.343 -1.608 0
-16.591 -3.740 6
4.380 -0.834 0
-16.508 -17.483 7
5.283 -24.461 5
19.381 7.738 8
0.231 16.796 8
-3.725 0.051 0
23.090 7.504 9
6.668 -16.825 4
-14.963 -12.444 7
-0.844 -25.515 2
-15.422 -2.521 2
-0.972 -5.101 2
-2.526 11.658 4
0.808 19.755 8
21.170 6.495 9
3.889 24.352 1
-14.138 0.719 0
14.742 9.229 1
-4.023 21.982 7
5.211 -20.541 2
-1.039 -18.448 5
-17.065 -1.445 6
17.282 -12.336 7
-2.331 26.617 7
17.858 -7.860 1
-3.206 1.669 2
-2.402 -28.329 6
24.053 -2.443 9
-15.501 -2.211 6
6.361 -13.706 5
-6.997 9.534 5
16.993 -2.007 1
-4.266 -8.917 3
4.250 -21.978 6
16.407 8.190 8
-2.331 -20.682 4
9.098 10.707 1
-2.477 26.138 7
-12.859 28.410 0
20.559 3.540 9
5.663 16.753 1
2.647 19.720 1
-8.773 28.613 2
-13.499 22.886 5
8.967 -15.779 8
0.597 20.367 8
4.638 -28.921 4
14.488 5.924 8
-16.064 17.385 2
-3.554 16.683 9
-5.059 10.949 9
0.029 -1.737 0
9.510 -17.644 3
10.994 20.347 1
-18.064 1.861 6
-16.053 -14.513 7
-12.761 9.161 3
6.844 4.458 0
-15.339 -16.058 7
-1.280 -26.944 3
-7.044 -19.600 4
-3.080 -28.066 3
22.768 6.919 9
-8.358 10.319 5
-12.488 -19.979 5
-1.497 -14.432 7
-6.766 4.907 2
-9.876 10.078 3
8.021 -1.804 8
11.179 -21.698 3
-9.188 21.868 5
20.342 -7.081 1
-6.424 5.550 0
-0.511 -15.140 7
-10.851 24.567 5
-1.452 -15.395 7
2.817 -6.561 9
-3.775 11.217 7
22.410 5.684 9
14.147 19.068 7
-13.445 12.215 5
9.250 20.467 1
5.605 -14.069 5
1.273 -7.238 0
0.112 -17.092 6
-6.578 -8.006 7
14.722 -21.559 5
-10.170 12.940 6
15.467 21.477 9
-2.048 -3.201 0
-5.883 0.380 8
-4.705 0.396 0
-2.564 11.680 2
-7.175 -10.495 3
-16.465 1.830 2
20.530 2.004 9
-2.209 -33.047 6
17.551 8.684 1
2.299 1.457 9
12.146 1.448 8
2.647 -30.194 9
-12.977 -7.319 3
-8.776 24.744 2
-3.921 -21.687 2
-17.372 -1.171 6
16.781 4.797 1
11.149 21.728 9
-4.691 4.158 4
14.664 8.236 8
-13.237 19.369 5
-13.710 -2.008 0
9.438 17.085 1
-9.261 -0.388 2
-3.510 -14.071 5
2.260 10.528 9
-7.233 -16.672 5
-17.058 3.975 6
-1.305 -30.116 4
-13.579 11.623 5
-0.719 -20.270 4
19.405 -6.100 1
-16.715 -8.876 7
13.388 22.305 9
-0.119 -6.447 2
4.788 1.225 8
0.377 19.733 8
14.565 20.432 9
5.219 4.419 8
11.353 12.179 1
19.831 -3.051 8
-16.652 -15.801 7
8.645 0.019 8
10.356 2.149 9
21.817 2.497 9
9.962 -13.530 1
-2.033 1.822 2
-9.424 7.167 2
-6.020 -6.334 6
-1.960 0.864 0
-0.036 -16.789 4
-12.838 8.197 7
3.869 24.514 1
-10.421 22.383 5
-16.493 2.668 6
-4.162 -0.540 2
20.065 1.168 9
15.428 17.520 9
-15.021 15.428 6
16.846 16.454 9
-11.245 6.199 7
-3.001 8.875 5
1.595 -25.857 3
-6.727 5.073 2
21.497 7.501 9
-10.133 18.255 4
-14.853 3.957 4
5.796 -2.557 0
20.779 -4.494 9
25.150 -0.569 9
9.698 -11.438 0
14.133 -14.414 8
-15.858 -12.237 7
18.931 -0.771 9
-13.369 -9.669 7
-8.761 18.691 4
13.100 18.629 1
-6.667 -28.782 6
8.587 10.780 1
-5.340 5.315 5
7.297 -2.265 8
3.582 -3.420 0
5.593 17.291 1
-8.701 -8.118 9
8.831 -2.327 8
-14.503 2.462 7
-3.210 26.172 7
12.079 -16.458 8
-0.786 -3.990 2
-3.121 -14.072 4
-2.530 -32.290 6
-5.506 -24.278 3
0.846 -14.962 9
-1.156 -32.034 6
20.208 4.550 9
0.562 14.061 8
-4.525 -21.474 5
7.799 15.765 1
23.750 7.563 9
20.452 7.401 9
-11.825 0.982 0
-1.634 18.295 8
-1.669 -1.737 2
1.809 -13.159 6
-5.575 -10.620 3
0.858 -24.578 2
-0.365 3.933 8
6.555 23.617 1
-4.627 24.705 7
-13.424 -16.753 2
-8.672 -21.081 5
-13.544 -12.885 7
-4.657 7.785 1
-9.448 16.036 4
-2.920 3.031 0
-14.293 -11.299 7
-1.432 8.205 3
-5.784 -3.149 2
17.514 12.652 1
-9.874 25.255 4
7.228 -21.132 5
4.225 22.832 8
-13.020 5.575 5
-4.708 24.144 2
-3.760 19.172 8
-6.679 -26.473 5
23.036 2.006 9
8.945 11.172 1
7.202 3.083 8
15.909 8.764 1
-3.577 23.859 7
-5.327 12.375 0
-11.662 5.961 7
-15.421 3.067 4
-5.662 -11.248 5
-17.669 15.376 6
5.493 -16.499 5
-7.701 -20.562 4
-3.658 23.993 7
-14.196 -16.279 7
-13.087 -0.830 4
6.920 -3.186 0
-1.063 6.471 4
5.573 18.285 1
-3.862 -25.578 6
-4.652 1.487 0
9.138 1.088 8
15.845 21.541 9
-10.589 19.426 0
-4.617 -26.193 4
-1.457 18.649 8
10.139 5.491 0
8.424 18.898 1
-4.166 -32.852 6
-0.692 3.043 2
15.190 16.516 1
8.121 2.115 8
0.930 12.442 1
20.273 -6.354 8
2.205 -17.166 2
-2.420 7.012 3
-0.237 -10.689 0
-1.020 -23.135 4
12.725 19.656 9
-13.091 -9.554 4
0.450 -32.630 6
-3.473 -30.985 6
-9.552 19.883 3
3.655 -19.613 3
17.890 11.207 1
-7.831 -3.875 5
-7.560 19.795 0
-5.981 -10.553 3
-12.038 20.615 5
13.868 -21.662 3
-5.922 -4.343 5
-8.501 -16.999 0
-2.871 -29.535 6
-17.103 -12.146 7
16.960 0.272 1
-6.647 15.348 0
-0.743 -33.106 6
-3.465 18.652 8
14.965 22.597 9
-2.836 -9.997 2
-12.076 25.089 9
-11.650 -3.552 4
4.230 3.418 8
5.534 16.628 1
-7.668 -13.056 5
-5.975 -11.306 5
9.854 -22.159 5
-4.151 -29.213 6
5.823 -17.940 2
14.700 21.932 9
-17.223 -1.203 6
-12.878 16.076 6
-3.118 22.838 7
14.898 6.639 8
-16.816 -15.637 7
15.498 21.279 9
-7.413 -28.391 4
14.523 21.884 9
13.419 -22.364 3
-0.930 -30.170 4
-10.553 5.268 4
-15.822 17.276 6
-9.348 -0.680 6
8.973 -17.570 3
-2.255 24.864 7
16.610 11.645 1
-0.521 -12.438 2
24.127 -3.088 9
-7.806 8.131 3
23.597 -1.111 9
-8.073 26.163 0
0.390 -24.874 4
-10.031 8.733 3
-10.298 -9.329 2
-1.468 -14.296 4
-1.177 -30.966 6
0.343 -22.618 6
-11.715 1.025 3
-8.095 17.861 0
11.856 -4.785 0
4.081 -15.914 4
8.728 -23.649 3
-3.699 -24.756 3
0.070 18.329 8
-12.684 -12.195 7
-12.056 13.965 3
4.359 -10.110 2
12.217 -11.821 5
9.962 5.469 8
-6.480 -20.902 2
-0.208 -13.978 4
4.208 3.356 8
-1.295 10.544 1
-13.928 3.113 5
-9.301 11.396 3
-15.468 15.670 6
6.312 3.725 0
-6.773 21.019 2
3.398 22.691 1
-5.113 -17.420 2
0.913 -20.659 2
-10.159 -7.917 3
-8.747 21.307 3
3.271 7.177 8
-6.465 -26.890 6
8.807 -19.694 5
-1.428 -1.304 0
8.844 -1.160 8
-7.446 -19.186 7
-0.721 -28.344 6
21.886 7.817 1
-17.163 14.614 6
4.000 -23.073 2
1.328 -17.301 7
18.329 -6.710 1
6.708 -18.245 3
-2.410 -31.163 6
4.509 17.982 8
16.849 -12.241 7
-9.616 9.874 6
6.639 3.528 0
-8.972 27.586 2
-4.569 8.545 5
-0.170 -9.454 2
9.416 -8.582 8
23.697 5.726 9
16.883 -2.924 8
2.521 -26.435 6
-2.028 -3.948 4
3.222 -16.333 0
-9.214 12.482 5
-17.129 16.183 6
5.660 -22.219 4
-7.266 14.184 0
8.770 -24.308 5
2.555 -11.640 2
8.272 3.894 8
0.521 16.020 8
4.574 -16.675 2
4.456 -4.803 0
-2.990 -16.381 7
6.833 -0.680 8
-13.103 6.256 7
7.449 -7.658 3
-6.053 12.115 2
-10.142 27.006 8
-2.483 -12.490 4
-6.973 -18.438 4
18.158 -6.621 1
8.813 20.046 1
1.352 19.142 8
-5.597 10.738 2
-3.551 0.166 0
10.019 -1.906 8
-13.079 15.335 3
-8.986 -17.876 4
-4.988 -22.687 6
4.321 17.773 8
-4.827 -17.431 5
-4.160 -27.276 4
-12.573 -13.845 7
1.936 1.245 9
-2.993 -25.175 3
-7.113 -22.654 4
22.392 -3.279 9
14.150 20.804 9
-9.524 1.678 6
19.442 -7.472 1
-9.869 11.597 3
-3.342 -19.861 2
1.965 -10.927 0
-2.181 20.177 2
-8.222 25.165 0
-6.528 -26.947 6
9.024 -23.168 3
2.062 0.226 1
-0.342 -27.453 6
-4.247 -16.576 7
-15.472 3.720 6
-3.667 -8.060 0
-16.308 -10.707 7
10.388 -23.719 3
15.193 18.003 9
9.196 2.656 3
-8.029 17.935 2
-0.788 -22.492 4
12.214 -22.994 3
-12.872 8.696 7
-1.445 -24.538 3
-4.771 23.420 1
3.754 4.672 0
1.972 17.224 8
9.620 3.255 8
-10.579 15.203 4
-5.426 22.258 4
19.802 0.656 9
17.761 -6.117 1
-4.572 -6.814 4
-10.029 -10.274 6
5.154 -4.792 8
0.590 -30.321 8
3.370 -14.067 7
-10.051 -8.824 3
17.708 7.240 1
-7.681 -10.571 7
0.323 -3.290 2
11.071 -22.726 3
-3.451 -5.041 0
7.339 -22.892 6
-18.197 16.788 6
-3.331 -22.965 0
-10.996 -16.547 7
5.671 -11.305 3
-7.774 11.374 8
19.485 0.295 9
-18.368 15.870 6
5.552 -19.700 3
23.237 -0.918 9
3.056 -26.016 0
-1.780 -20.005 4
-3.102 -23.890 5
-0.090 20.948 0
1.159 11.515 9
8.852 -17.638 3
9.322 -4.064 8
-16.179 -2.848 6
-1.410 -11.198 0
-7.895 28.119 0
21.690 0.674 9
-14.326 -7.753 5
10.311 -9.170 9
17.056 18.236 9
7.523 21.949 1
-13.723 22.366 4
-0.131 22.303 4
-3.746 -21.969 4
-2.997 23.540 7
-7.788 10.159 8
-3.389 -17.785 0
16.655 11.258 1
-0.497 -20.005 2
6.692 -15.774 3
2.399 -8.759 2
-17.366 17.675 6
-18.307 5.876 6
-7.144 -16.698 3
10.029 -20.805 3
1.971 -3.854 8
10.417 -9.239 3
-1.479 -0.659 0
-5.719 0.761 2
14.902 20.532 9
7.930 21.725 1
-15.835 8.474 4
0.105 18.940 8
23.096 5.951 9
4.939 -20.981 5
-8.333 -12.182 5
4.208 -23.782 5
20.824 -3.107 9
21.781 4.151 9
12.114 18.130 1
12.363 -11.736 7
9.671 -11.381 0
-1.687 -9.848 6
5.707 -2.742 8
17.441 -0.949 1
-3.911 19.820 9
14.001 23.330 8
1.028 -11.704 0
-2.274 -26.679 7
-3.952 4.126 0
-10.477 18.594 4
-9.987 22.407 5
-6.756 2.573 5
-10.174 15.527 2
-9.800 -2.811 5
-2.526 -28.041 2
0.607 -9.039 2
1.916 22.954 1
15.393 4.938 8
-2.585 24.069 4
-11.552 11.897 3
7.397 -12.959 4
-1.719 -16.442 4
4.179 -12.839 3
-8.415 24.639 2
4.294 -10.082 5
-6.334 -30.882 6
-3.321 27.953 7
8.284 -7.961 8
19.253 -4.355 1
19.308 -2.220 8
12.115 0.406 8
-0.412 -8.137 2
-17.688 -9.434 7
16.630 1.984 1
10.578 -2.981 8
-0.032 19.551 8
-5.228 25.877 4
18.112 -6.444 1
-0.307 -11.379 0
-13.648 6.509 7
0.014 -2.405 0
17.188 -2.321 8
16.146 1.023 1
-3.076 -21.087 4
4.822 4.646 0
-9.461 28.788 2
10.597 -0.260 8
7.206 19.598 1
-5.477 13.719 0
-7.788 -18.130 4
-10.089 -16.328 4
14.712 -3.118 9
-5.087 -30.439 6
-13.294 16.676 3
5.267 -7.298 2
24.377 -1.629 9
-16.737 -11.028 4
21.936 -1.665 9
2.749 -24.045 2
-1.606 -30.598 6
-3.505 -32.700 6
-7.948 -29.528 6
-7.410 -12.992 3
12.116 -23.144 3
-2.331 -13.331 4
4.692 -28.819 4
-4.673 -23.563 7
-8.242 8.624 7
-13.828 17.486 3
12.010 -16.641 3
-4.197 -1.054 0
-0.781 3.318 3
12.760 -22.157 5
-3.151 22.416 7
-11.356 22.341 2
2.259 -26.424 5
13.614 -21.469 5
-9.532 28.306 0
15.591 17.080 9
5.898 11.580 8
-11.923 19.909 4
-15.439 -12.980 7
-7.749 -23.356 2
4.823 -18.769 5
5.946 -11.544 7
7.819 -19.796 3
-2.867 -14.738 4
-11.135 -5.350 3
-8.284 13.771 2
1.435 15.072 8
5.245 0.965 8
-3.389 -29.758 6
-9.158 22.598 5
-11.672 10.630 5
-8.582 20.735 2
-12.478 -22.230 3
-11.556 23.178 7
-9.501 -2.357 3
1.313 -13.654 0
-3.793 -13.920 2
11.301 10.167 1
14.006 -20.593 5
-16.991 -17.053 7
-12.886 28.423 0
-0.312 -29.085 6
16.732 11.541 1
-7.852 16.171 4
-0.090 -23.930 4
6.361 -0.174 8
5.064 -24.489 2
-2.639 -13.385 7
-7.824 8.663 5
8.029 21.844 1
5.976 5.470 8
-15.865 8.624 7
-0.885 1.076 0
-5.381 14.910 8
-4.633 -7.206 5
3.050 -5.374 0
-1.971 1.332 2
2.341 23.235 1
16.019 19.569 9
-5.663 13.612 2
-9.234 -0.964 3
-6.267 -9.634 5
1.529 16.942 8
6.328 14.798 1
10.893 -24.743 3
-0.215 17.218 8
-8.157 -12.288 4
-1.752 -11.606 4
-6.750 25.911 8
-2.231 27.799 2
7.408 1.919 8
-4.302 -33.305 6
-0.409 -10.200 2
1.977 -23.641 4
22.965 -4.398 9
-12.563 16.913 6
